timestamp,machine_id,machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,estimated_repair_cost
2024-01-08 05:23:02,6,Pump,0.6,42.89,3.6,17.0,506.2,idle,94.15,8.7,0.5,0,none,0
2024-01-08 05:47:02,6,Pump,0.63,39.23,3.39,21.7,514.5,idle,94.55,17.0,0.5,0,none,0
2024-01-08 06:14:02,6,Pump,1.95,52.04,12.86,89.9,1263.0,normal,95.0,17.3,0.5,0,none,0
2024-01-08 06:16:02,6,Pump,2.18,52.33,12.29,94.5,1216.6,normal,95.03,12.3,0.5,0,none,0
2024-01-08 06:42:02,6,Pump,2.01,66.07,11.91,110.6,1291.3,normal,95.47,14.1,0.5,0,none,0
2024-01-08 07:08:02,6,Pump,0.58,41.15,3.48,18.8,531.0,idle,95.9,10.5,0.5,0,none,0
2024-01-08 07:33:02,6,Pump,2.13,53.01,12.27,89.1,1237.9,normal,96.32,10.8,0.5,0,none,0
2024-01-08 07:46:02,6,Pump,2.02,62.53,11.92,95.4,1336.5,normal,96.53,8.8,0.5,0,none,0
2024-01-08 08:16:02,6,Pump,,61.58,12.38,113.9,1340.3,normal,97.03,10.3,0.5,0,none,0
2024-01-08 08:36:02,6,Pump,2.06,51.94,11.71,98.3,1204.6,normal,97.37,10.6,0.5,0,none,0
2024-01-08 08:53:02,6,Pump,2.16,46.69,12.4,116.0,1326.6,normal,97.65,8.3,0.5,0,none,0
2024-01-08 09:03:02,6,Pump,0.61,42.25,3.51,22.5,524.0,idle,97.82,17.5,0.5,0,none,0
2024-01-08 09:09:02,6,Pump,2.15,48.76,11.63,103.9,1316.4,normal,97.92,13.4,0.5,0,none,0
2024-01-08 09:25:02,6,Pump,2.07,49.85,11.29,93.8,1272.6,normal,98.18,17.7,0.5,0,none,0
2024-01-08 09:45:02,6,Pump,0.61,39.29,3.76,19.3,566.2,idle,98.52,16.0,0.5,0,none,0
2024-01-08 10:11:02,6,Pump,1.83,59.43,12.22,92.6,1261.8,normal,98.95,12.5,0.5,0,none,0
2024-01-08 10:18:02,6,Pump,2.62,72.59,15.95,149.7,1776.8,peak,99.07,14.6,0.5,0,none,0
2024-01-08 10:24:02,6,Pump,1.92,54.7,11.26,84.8,1297.1,normal,99.17,16.8,0.5,0,none,0
2024-01-08 10:27:02,6,Pump,2.05,66.65,11.17,84.1,1207.8,normal,99.22,16.8,0.5,0,none,0
2024-01-08 10:42:02,6,Pump,2.72,79.34,15.81,159.9,1853.0,peak,99.47,10.6,0.5,0,none,0
2024-01-08 11:12:02,6,Pump,2.19,48.17,11.12,92.3,1202.9,normal,99.97,15.3,0.5,0,none,0
2024-01-08 11:17:02,6,Pump,0.69,38.04,3.69,18.2,517.2,idle,100.05,12.8,0.5,0,none,0
2024-01-08 11:39:02,6,Pump,0.53,38.2,3.73,24.7,539.1,idle,100.42,11.2,0.5,0,none,0
2024-01-08 11:49:02,6,Pump,1.97,45.81,12.68,80.3,1335.9,normal,100.58,14.2,0.5,0,none,0
2024-01-08 12:17:02,6,Pump,1.97,48.87,11.9,129.7,1245.8,normal,101.05,16.6,0.5,0,none,0
2024-01-08 12:27:02,6,Pump,1.83,47.71,12.19,82.6,1314.9,normal,101.22,11.6,0.5,0,none,0
2024-01-08 12:46:02,6,Pump,2.16,66.43,11.22,107.0,1214.6,normal,101.53,16.7,0.5,0,none,0
2024-01-08 13:02:02,6,Pump,1.99,63.74,12.08,123.3,1320.2,normal,101.8,14.8,0.5,0,none,0
2024-01-08 13:24:02,6,Pump,1.84,59.49,11.01,98.6,1235.7,normal,102.17,13.1,0.5,0,none,0
2024-01-08 13:28:02,6,Pump,2.17,54.32,12.31,116.1,1316.0,normal,102.23,11.2,0.5,0,none,0
2024-01-08 13:31:02,6,Pump,0.65,37.89,3.78,20.5,541.8,idle,102.28,13.8,0.5,0,none,0
2024-01-08 13:55:02,6,Pump,1.7,50.94,12.86,93.1,,normal,102.68,11.9,0.5,0,none,0
2024-01-08 14:14:02,6,Pump,1.79,48.19,11.42,106.8,1337.8,normal,103.0,10.5,0.5,0,none,0
2024-01-08 14:32:02,6,Pump,0.57,38.23,3.69,18.6,563.7,idle,103.3,9.5,0.5,0,none,0
2024-01-08 14:41:02,6,Pump,1.89,56.28,12.07,118.7,1284.6,normal,103.45,14.3,0.5,0,none,0
2024-01-08 14:57:02,6,Pump,1.82,47.85,12.88,119.7,1203.4,normal,103.72,17.4,0.5,0,none,0
2024-01-08 15:24:02,6,Pump,2.11,58.58,,78.6,1317.1,normal,104.17,9.3,0.5,0,none,0
2024-01-08 15:28:02,6,Pump,2.52,80.92,15.03,159.9,1753.5,peak,104.23,9.2,0.5,0,none,0
2024-01-08 15:44:02,6,Pump,,74.02,15.32,152.0,1792.5,peak,104.5,8.4,0.5,0,none,0
2024-01-08 16:08:02,6,Pump,2.2,58.34,12.13,89.5,1261.3,normal,104.9,14.9,0.5,0,none,0
2024-01-08 16:23:02,6,Pump,0.52,42.63,3.53,,526.0,idle,105.15,15.4,0.5,0,none,0
2024-01-08 16:26:02,6,Pump,0.7,36.71,3.3,20.9,566.7,idle,105.2,16.9,0.5,0,none,0
2024-01-08 16:56:02,6,Pump,2.02,46.97,12.08,125.3,1201.0,normal,105.7,16.6,0.5,0,none,0
2024-01-08 17:25:02,6,Pump,0.53,43.15,3.93,22.1,569.4,idle,106.18,10.9,0.5,0,none,0
2024-01-08 17:28:02,6,Pump,0.52,40.46,3.78,22.0,555.5,idle,106.23,17.3,0.5,0,none,0
2024-01-08 17:49:02,6,Pump,2.16,53.32,11.09,96.8,1300.7,normal,106.58,9.0,0.5,0,none,0
2024-01-08 18:10:02,6,Pump,1.81,,11.44,78.5,1276.2,normal,106.93,14.9,0.5,0,none,0
2024-01-08 18:17:02,6,Pump,2.06,53.04,12.5,100.8,1225.8,normal,107.05,15.4,0.5,0,none,0
2024-01-08 18:47:02,6,Pump,0.52,42.11,3.57,24.1,537.8,idle,107.55,12.9,0.5,0,none,0
2024-01-08 18:54:02,6,Pump,1.87,53.03,11.26,108.9,1287.3,normal,107.67,17.1,0.5,0,none,0
2024-01-08 19:08:02,6,Pump,0.66,37.01,,16.0,520.7,idle,107.9,10.5,0.5,0,none,0
2024-01-08 19:27:02,6,Pump,1.91,67.17,12.31,118.7,1248.8,normal,108.22,9.6,0.5,0,none,0
2024-01-08 19:40:02,6,Pump,0.53,37.57,3.48,20.8,523.9,idle,108.43,9.5,0.5,0,none,0
2024-01-08 19:45:02,6,Pump,2.13,67.74,11.69,114.7,1298.6,normal,108.52,11.8,0.5,0,none,0
2024-01-08 19:57:02,6,Pump,0.54,44.18,3.44,22.4,524.3,idle,108.72,10.6,0.5,0,none,0
2024-01-08 20:27:02,6,Pump,1.88,55.48,12.73,85.3,1208.2,normal,109.22,16.5,0.5,0,none,0
2024-01-08 20:35:02,6,Pump,2.64,70.83,16.38,159.0,1878.2,peak,109.35,15.4,0.5,0,none,0
2024-01-08 20:37:02,6,Pump,0.65,44.16,3.82,24.4,513.5,idle,109.38,16.2,0.5,0,none,0
2024-01-08 20:45:02,6,Pump,,84.91,16.36,162.0,1754.6,peak,109.52,10.9,0.5,0,none,0
2024-01-08 21:01:02,6,Pump,0.67,41.98,3.42,15.3,518.2,idle,109.78,16.3,0.5,0,none,0
2024-01-08 21:12:02,6,Pump,2.16,60.37,12.84,101.2,1340.5,normal,109.97,13.2,0.5,0,none,0
2024-01-08 21:30:02,6,Pump,1.93,49.7,11.3,129.7,1250.1,normal,110.27,17.2,0.5,0,none,0
2024-01-08 21:32:02,6,Pump,1.78,45.19,11.57,124.2,1280.1,normal,110.3,8.2,0.5,0,none,0
2024-01-08 21:39:02,6,Pump,2.02,66.21,12.03,121.6,1248.6,normal,110.42,11.7,0.5,0,none,0
2024-01-08 22:02:02,6,Pump,0.7,35.79,3.81,,513.4,idle,110.8,13.1,0.5,0,none,0
2024-01-08 22:15:02,6,Pump,0.58,38.13,3.37,20.9,569.6,idle,111.02,15.7,0.5,0,none,0
2024-01-08 22:27:02,6,Pump,0.61,40.45,3.33,16.4,535.9,idle,111.22,14.8,0.5,0,none,0
2024-01-08 22:44:02,6,Pump,0.7,43.77,,20.4,538.7,idle,111.5,15.0,0.5,0,none,0
2024-01-08 22:51:02,6,Pump,0.64,41.88,3.85,15.2,566.1,idle,111.62,14.3,0.5,0,none,0
2024-01-08 22:59:02,6,Pump,0.51,,3.94,19.9,504.4,idle,111.75,16.8,0.5,0,none,0
2024-01-08 23:24:02,6,Pump,0.55,40.79,3.36,19.2,523.0,idle,112.17,10.3,0.5,0,none,0
2024-01-08 23:31:02,6,Pump,0.66,36.1,3.78,19.1,541.1,idle,112.28,13.0,0.5,0,none,0
2024-01-08 23:43:02,6,Pump,0.54,41.1,3.77,15.7,557.7,idle,112.48,9.6,0.5,0,none,0
2024-01-08 23:56:02,6,Pump,,35.64,3.72,20.9,500.9,idle,112.7,8.2,0.5,0,none,0
2024-01-09 00:00:02,6,Pump,1.87,67.29,,126.5,1301.3,normal,112.77,11.5,0.5,0,none,0
2024-01-09 00:04:02,6,Pump,0.51,35.78,3.81,20.6,508.9,idle,112.83,14.0,0.5,0,none,0
2024-01-09 00:06:02,6,Pump,0.62,43.1,3.83,17.5,518.1,idle,112.87,13.7,0.5,0,none,0
2024-01-09 00:13:02,6,Pump,0.69,43.87,3.52,23.2,511.3,idle,112.98,10.9,0.5,0,none,0
2024-01-09 00:17:02,6,Pump,0.54,36.81,3.36,23.6,540.5,idle,113.05,16.6,0.5,0,none,0
2024-01-09 00:43:02,6,Pump,0.55,43.49,3.86,16.0,545.1,idle,113.48,8.4,0.5,0,none,0
2024-01-09 01:03:02,6,Pump,0.64,42.16,3.81,16.7,522.1,idle,113.82,15.6,0.5,0,none,0
2024-01-09 01:27:02,6,Pump,0.67,43.98,3.5,15.2,,idle,114.22,10.3,0.5,0,none,0
2024-01-09 01:36:02,6,Pump,0.58,38.29,3.54,19.2,526.5,idle,114.37,15.2,0.5,0,none,0
2024-01-09 01:42:02,6,Pump,0.61,35.79,3.98,24.4,565.4,idle,114.47,9.7,0.5,0,none,0
2024-01-09 02:03:02,6,Pump,0.68,41.6,3.45,15.5,506.9,idle,114.82,14.6,0.5,0,none,0
2024-01-09 02:10:02,6,Pump,0.56,40.04,4.0,19.4,536.7,idle,114.93,11.8,0.5,0,none,0
2024-01-09 02:22:02,6,Pump,0.64,36.81,3.95,20.3,519.3,idle,115.13,14.2,0.5,0,none,0
2024-01-09 02:24:02,6,Pump,0.69,41.25,3.64,20.8,552.4,idle,115.17,13.5,0.5,0,none,0
2024-01-09 02:29:02,6,Pump,0.53,43.65,3.97,20.7,547.8,idle,115.25,15.2,0.5,0,none,0
2024-01-09 02:38:02,6,Pump,0.67,38.75,3.99,21.8,529.7,idle,115.4,15.6,0.5,0,none,0
2024-01-09 02:41:02,6,Pump,0.64,40.22,3.38,23.0,539.5,idle,115.45,13.7,0.5,0,none,0
2024-01-09 03:10:02,6,Pump,2.1,48.56,12.08,117.9,1348.2,normal,115.93,15.0,0.5,0,none,0
2024-01-09 03:17:02,6,Pump,0.68,,3.47,23.4,511.9,idle,116.05,14.4,0.5,0,none,0
2024-01-09 03:24:02,6,Pump,1.8,47.53,12.72,83.6,1220.7,normal,116.17,8.9,0.5,0,none,0
2024-01-09 03:52:02,6,Pump,0.55,40.73,3.92,19.2,538.2,idle,116.63,8.8,0.5,0,none,0
2024-01-09 04:17:02,6,Pump,0.53,37.66,3.39,19.1,541.3,idle,117.05,14.6,0.5,0,none,0
2024-01-09 04:47:02,6,Pump,,43.46,3.99,16.2,501.2,idle,117.55,11.7,0.5,0,none,0
2024-01-09 04:53:02,6,Pump,2.09,49.38,11.71,98.5,1337.5,normal,117.65,13.4,0.5,0,none,0
2024-01-09 05:12:02,6,Pump,0.63,35.41,3.31,17.0,522.3,idle,117.97,12.0,0.5,0,none,0
2024-01-09 05:42:02,6,Pump,0.6,43.38,3.52,18.8,523.0,idle,118.47,15.6,0.5,0,none,0
2024-01-09 05:47:02,6,Pump,0.5,44.55,3.4,17.9,509.1,idle,118.55,10.6,0.5,0,none,0
2024-01-09 06:06:02,6,Pump,1.95,66.44,11.2,100.9,1203.4,normal,118.87,11.1,0.5,0,none,0
2024-01-09 06:17:02,6,Pump,0.65,41.41,3.79,19.7,563.5,idle,119.05,16.4,0.5,0,none,0
2024-01-09 06:40:02,6,Pump,1.9,56.82,12.39,105.1,1228.4,normal,119.43,15.9,0.5,0,none,0
2024-01-09 06:47:02,6,Pump,1.86,47.12,11.87,109.7,1217.8,normal,119.55,13.0,0.5,0,none,0
2024-01-09 07:04:02,6,Pump,2.02,65.54,11.68,89.5,1334.0,normal,119.83,13.2,0.5,0,none,0
2024-01-09 07:13:02,6,Pump,0.64,36.05,3.59,21.7,540.2,idle,119.98,13.2,0.5,0,none,0
2024-01-09 07:39:02,6,Pump,0.62,40.67,3.86,18.2,549.6,idle,120.42,11.9,0.5,0,none,0
2024-01-09 07:53:02,6,Pump,2.2,53.97,12.58,90.8,1242.3,normal,120.65,16.7,0.5,0,none,0
2024-01-09 08:18:02,6,Pump,2.17,45.6,11.43,103.1,1260.3,normal,121.07,15.5,0.5,0,none,0
2024-01-09 08:39:02,6,Pump,2.01,49.43,11.14,97.2,1278.7,normal,121.42,9.3,0.5,0,none,0
2024-01-09 08:50:02,6,Pump,0.61,41.01,3.68,17.5,553.5,idle,121.6,9.1,0.5,0,none,0
2024-01-09 08:56:02,6,Pump,,36.98,3.82,17.8,534.5,idle,121.7,12.4,0.5,0,none,0
2024-01-09 09:02:02,6,Pump,1.86,56.66,11.69,129.7,1253.6,normal,121.8,9.9,0.5,0,none,0
2024-01-09 09:04:02,6,Pump,2.01,65.43,12.28,107.4,1285.4,normal,121.83,8.6,0.5,0,none,0
2024-01-09 09:15:02,6,Pump,1.95,75.12,11.1,124.0,1287.9,normal,122.02,10.5,0.5,0,none,0
2024-01-09 09:23:02,6,Pump,0.67,35.1,3.91,16.2,550.5,idle,122.15,9.1,0.5,0,none,0
2024-01-09 09:48:02,6,Pump,5.1,60.66,12.26,86.5,1277.2,normal,122.57,13.1,0.5,0,none,0
2024-01-09 10:18:02,6,Pump,1.84,57.89,12.48,82.2,1277.4,normal,123.07,16.6,0.5,0,none,0
2024-01-09 10:47:02,6,Pump,2.01,51.79,12.91,105.1,1227.4,normal,123.55,12.7,0.5,0,none,0
2024-01-09 11:08:02,6,Pump,1.75,57.46,11.75,88.0,1204.6,normal,123.9,16.3,0.5,0,none,0
2024-01-09 11:23:02,6,Pump,1.98,58.77,11.28,109.3,1342.8,normal,124.15,13.9,0.5,0,none,0
2024-01-09 11:44:02,6,Pump,2.19,65.44,12.61,88.9,1223.5,normal,124.5,14.9,0.5,0,none,0
2024-01-09 11:49:02,6,Pump,0.59,41.2,3.9,17.3,533.6,idle,124.58,13.1,0.5,0,none,0
2024-01-09 11:57:02,6,Pump,2.02,55.25,11.91,89.7,1348.0,normal,124.72,13.5,0.5,0,none,0
2024-01-09 12:00:02,6,Pump,1.94,57.25,11.44,104.7,1238.3,normal,124.77,12.3,0.5,0,none,0
2024-01-09 12:15:02,6,Pump,1.8,51.34,11.01,107.7,1258.1,normal,125.02,14.9,0.5,0,none,0
2024-01-09 12:22:02,6,Pump,0.68,35.41,3.33,23.9,508.9,idle,125.13,8.6,0.5,0,none,0
2024-01-09 12:35:02,6,Pump,2.4,72.68,16.65,160.1,1801.0,peak,125.35,15.5,0.5,0,none,0
2024-01-09 12:54:02,6,Pump,2.03,56.67,12.81,80.9,1322.0,normal,125.67,13.4,0.5,0,none,0
2024-01-09 13:02:02,6,Pump,0.53,38.92,3.43,22.0,547.5,idle,125.8,8.0,0.5,0,none,0
2024-01-09 13:24:02,6,Pump,1.97,61.06,12.28,,1235.9,normal,126.17,16.1,0.5,0,none,0
2024-01-09 13:34:02,6,Pump,1.91,48.49,11.86,114.5,1303.7,normal,126.33,13.3,0.5,0,none,0
2024-01-09 13:43:02,6,Pump,2.05,52.1,12.32,97.1,1341.7,normal,126.48,8.0,0.5,0,none,0
2024-01-09 13:56:02,6,Pump,1.87,58.87,12.5,125.1,1265.7,normal,126.7,9.6,0.5,0,none,0
2024-01-09 14:11:02,6,Pump,0.57,39.3,3.53,21.5,565.3,idle,126.95,14.2,0.5,0,none,0
2024-01-09 14:34:02,6,Pump,0.53,40.61,3.93,16.0,534.6,idle,127.33,15.7,0.5,0,none,0
2024-01-09 14:37:02,6,Pump,2.13,65.71,12.03,79.3,1215.8,normal,127.38,12.0,0.5,0,none,0
2024-01-09 15:01:02,6,Pump,1.99,47.85,11.3,118.2,1312.6,normal,127.78,16.2,0.5,0,none,0
2024-01-09 15:27:02,6,Pump,2.12,47.43,11.4,121.3,1308.2,normal,128.22,10.4,0.5,0,none,0
2024-01-09 15:36:02,6,Pump,2.1,67.76,12.73,105.1,1246.6,normal,128.37,13.6,0.5,0,none,0
2024-01-09 16:06:02,6,Pump,1.98,59.69,11.67,118.1,1213.9,normal,128.87,16.7,0.5,0,none,0
2024-01-09 16:27:02,6,Pump,0.66,35.32,3.65,23.6,506.1,idle,129.22,14.7,0.5,0,none,0
2024-01-09 16:57:02,6,Pump,2.71,72.39,16.79,160.8,1890.1,peak,129.72,10.1,0.5,0,none,0
2024-01-09 17:14:02,6,Pump,2.14,61.94,11.37,93.7,1274.5,normal,130.0,15.5,0.5,0,none,0
2024-01-09 17:32:02,6,Pump,1.99,62.99,11.45,84.7,1272.4,normal,130.3,9.1,0.5,0,none,0
2024-01-09 17:54:02,6,Pump,2.49,80.41,16.15,158.5,1759.5,peak,130.67,17.1,0.5,0,none,0
2024-01-09 18:20:02,6,Pump,0.69,35.0,3.53,21.8,503.2,idle,131.1,12.0,0.5,0,none,0
2024-01-09 18:34:02,6,Pump,1.74,46.76,12.16,124.6,1283.3,normal,131.33,10.5,0.5,0,none,0
2024-01-09 18:53:02,6,Pump,2.0,52.96,11.04,79.1,1333.2,normal,131.65,15.8,0.5,0,none,0
2024-01-09 18:55:02,6,Pump,2.46,85.0,15.33,156.9,1892.3,peak,131.68,9.9,0.5,0,none,0
2024-01-09 19:18:02,6,Pump,1.88,61.89,11.7,93.9,1230.3,normal,132.07,9.6,0.5,0,none,0
2024-01-09 19:48:02,6,Pump,2.11,50.92,11.57,,1249.1,normal,132.57,14.1,0.5,0,none,0
2024-01-09 19:53:02,6,Pump,,44.9,,,,idle,132.65,16.5,0.5,0,none,0
2024-01-09 20:18:02,6,Pump,2.59,73.51,15.85,157.5,1756.5,peak,133.07,11.5,0.5,0,none,0
2024-01-09 20:25:02,6,Pump,1.89,52.96,11.49,112.0,,normal,133.18,14.0,0.5,0,none,0
2024-01-09 20:54:02,6,Pump,2.0,56.6,11.43,91.9,1225.6,normal,133.67,12.8,0.5,0,none,0
2024-01-09 21:18:02,6,Pump,2.43,79.29,16.35,144.2,1842.3,peak,134.07,15.4,0.5,0,none,0
2024-01-09 21:42:02,6,Pump,2.19,46.71,11.98,116.1,1206.9,normal,134.47,17.5,0.5,0,none,0
2024-01-09 21:59:02,6,Pump,2.09,67.53,11.18,120.8,1256.8,normal,134.75,8.9,0.5,0,none,0
2024-01-09 22:02:02,6,Pump,0.53,39.93,3.35,20.2,501.4,idle,134.8,14.3,0.5,0,none,0
2024-01-09 22:15:02,6,Pump,0.65,39.88,3.62,17.0,525.3,idle,135.02,9.7,0.5,0,none,0
2024-01-09 22:37:02,6,Pump,1.79,61.91,11.4,110.1,1241.9,normal,135.38,13.4,0.5,0,none,0
2024-01-09 22:42:02,6,Pump,2.03,57.43,11.85,113.0,1262.4,normal,135.47,16.1,0.5,0,none,0
2024-01-09 22:51:02,6,Pump,0.66,42.3,3.68,23.8,558.0,idle,135.62,14.2,0.5,0,none,0
2024-01-09 23:07:02,6,Pump,0.61,35.68,3.7,18.6,537.8,idle,135.88,17.6,0.5,0,none,0
2024-01-09 23:12:02,6,Pump,0.63,41.45,3.77,21.8,507.6,idle,135.97,13.0,0.5,0,none,0
2024-01-09 23:17:02,6,Pump,0.54,41.31,3.59,22.6,508.7,idle,136.05,13.9,0.5,0,none,0
2024-01-09 23:37:02,6,Pump,1.8,57.84,12.0,91.8,1261.2,normal,136.38,14.4,0.5,0,none,0
2024-01-09 23:56:02,6,Pump,0.51,35.37,3.37,20.8,560.5,idle,136.7,11.5,0.5,0,none,0
2024-01-10 00:13:02,6,Pump,0.55,35.34,3.8,23.6,509.7,idle,136.98,14.8,0.5,0,none,0
2024-01-10 00:37:02,6,Pump,0.58,36.59,3.37,21.5,567.7,idle,137.38,9.5,0.5,0,none,0
2024-01-10 00:51:02,6,Pump,0.64,44.85,3.6,24.0,514.4,idle,137.62,15.0,0.5,0,none,0
2024-01-10 01:19:02,6,Pump,0.52,42.03,3.56,18.2,547.0,idle,138.08,11.8,0.5,0,none,0
2024-01-10 01:26:02,6,Pump,0.57,40.73,3.51,,521.9,idle,138.2,11.5,0.5,0,none,0
2024-01-10 01:54:02,6,Pump,0.61,35.23,3.85,21.2,513.5,idle,138.67,11.2,0.5,0,none,0
2024-01-10 02:02:02,6,Pump,0.54,37.62,3.7,,519.2,idle,138.8,13.1,0.5,0,none,0
2024-01-10 02:22:02,6,Pump,2.05,65.45,11.09,99.7,1289.0,normal,139.13,9.6,0.5,0,none,0
2024-01-10 02:34:02,6,Pump,0.62,35.2,3.45,15.6,539.8,idle,139.33,10.7,0.5,0,none,0
2024-01-10 02:49:02,6,Pump,0.63,36.6,3.53,18.3,557.4,idle,139.58,8.1,0.5,0,none,0
2024-01-10 03:05:02,6,Pump,0.54,40.48,3.85,23.3,546.7,idle,139.85,16.9,0.5,0,none,0
2024-01-10 03:25:02,6,Pump,1.85,63.93,12.48,114.6,1210.1,normal,140.18,8.2,0.5,0,none,0
2024-01-10 03:35:02,6,Pump,0.51,41.95,3.96,22.7,558.2,idle,140.35,9.4,0.5,0,none,0
2024-01-10 03:56:02,6,Pump,0.61,,3.77,22.1,547.3,idle,140.7,13.9,0.5,0,none,0
2024-01-10 04:07:02,6,Pump,0.69,38.67,3.33,24.1,511.2,idle,140.88,12.4,0.5,0,none,0
2024-01-10 04:28:02,6,Pump,0.64,43.73,3.52,23.3,523.2,idle,141.23,8.2,0.5,0,none,0
2024-01-10 04:30:02,6,Pump,0.66,35.7,,21.8,534.4,idle,141.27,14.0,0.5,0,none,0
2024-01-10 04:41:02,6,Pump,0.64,44.23,3.81,24.6,531.4,idle,141.45,13.0,0.5,0,none,0
2024-01-10 05:00:02,6,Pump,0.61,37.64,3.99,15.6,525.1,idle,141.77,14.2,0.5,0,none,0
2024-01-10 05:20:02,6,Pump,0.56,38.87,3.94,18.7,564.2,idle,142.1,10.8,0.5,0,none,0
2024-01-10 05:38:02,6,Pump,0.58,59.33,3.67,18.1,531.5,idle,142.4,14.1,0.5,0,none,0
2024-01-10 05:56:02,6,Pump,0.58,37.6,3.5,16.9,523.5,idle,142.7,9.1,0.5,0,none,0
2024-01-10 06:12:02,6,Pump,2.01,53.89,12.42,129.3,1256.6,normal,142.97,16.4,0.5,0,none,0
2024-01-10 06:30:02,6,Pump,2.68,72.46,15.78,158.2,1782.6,peak,143.27,11.4,0.5,0,none,0
2024-01-10 06:44:02,6,Pump,0.54,38.76,3.87,21.2,567.0,idle,143.5,13.4,0.5,0,none,0
2024-01-10 07:03:02,6,Pump,2.15,48.48,11.09,98.8,1278.3,normal,143.82,11.8,0.5,0,none,0
2024-01-10 07:29:02,6,Pump,1.96,48.08,11.25,80.4,1327.6,normal,144.25,8.3,0.5,0,none,0
2024-01-10 07:40:02,6,Pump,2.17,47.66,11.43,82.7,1331.6,normal,144.43,15.9,0.5,0,none,0
2024-01-10 07:47:02,6,Pump,0.69,37.62,3.51,18.6,535.2,idle,144.55,13.1,0.5,0,none,0
2024-01-10 08:01:02,6,Pump,,40.04,3.97,16.0,555.9,idle,144.78,11.3,0.5,0,none,0
2024-01-10 08:08:02,6,Pump,1.87,53.68,12.42,126.3,1307.4,normal,144.9,16.9,0.5,0,none,0
2024-01-10 08:11:02,6,Pump,2.09,62.27,11.64,117.4,1317.7,normal,144.95,9.4,0.5,0,none,0
2024-01-10 08:27:02,6,Pump,1.97,57.35,12.52,120.5,1250.6,normal,145.22,12.0,0.5,0,none,0
2024-01-10 08:46:02,6,Pump,2.1,63.73,11.47,115.3,1228.0,normal,145.53,8.6,0.5,0,none,0
2024-01-10 09:14:02,6,Pump,1.75,,12.82,79.8,1324.0,normal,146.0,10.7,0.5,0,none,0
2024-01-10 09:42:02,6,Pump,1.95,64.8,12.69,123.5,1315.3,normal,146.47,13.2,0.5,0,none,0
2024-01-10 10:08:02,6,Pump,2.12,49.05,11.61,90.6,1311.4,normal,146.9,13.6,0.5,0,none,0
2024-01-10 10:27:02,6,Pump,1.78,49.19,12.76,114.7,1331.3,normal,147.22,9.9,0.5,0,none,0
2024-01-10 10:50:02,6,Pump,0.53,38.99,3.5,15.1,519.9,idle,147.6,11.3,0.5,0,none,0
2024-01-10 11:01:02,6,Pump,0.58,35.92,3.7,18.8,503.2,idle,147.78,13.4,0.5,0,none,0
2024-01-10 11:10:02,6,Pump,2.05,61.77,12.67,103.2,1345.3,normal,147.93,15.4,0.5,0,none,0
2024-01-10 11:20:02,6,Pump,,40.51,3.61,15.0,549.8,idle,148.1,15.4,0.5,0,none,0
2024-01-10 11:25:02,6,Pump,1.98,66.56,12.19,129.6,1328.1,normal,148.18,12.2,0.5,0,none,0
2024-01-10 11:54:02,6,Pump,2.18,52.54,11.3,119.4,1317.9,normal,148.67,9.5,0.5,0,none,0
2024-01-10 12:10:02,6,Pump,0.54,42.65,3.71,16.1,535.1,idle,148.93,17.2,0.5,0,none,0
2024-01-10 12:13:02,6,Pump,2.17,56.65,12.58,79.5,1309.2,normal,148.98,8.5,0.5,0,none,0
2024-01-10 12:26:02,6,Pump,0.69,40.0,3.54,21.5,564.1,idle,149.2,15.6,0.5,0,none,0
2024-01-10 12:40:02,6,Pump,1.79,54.28,11.31,103.8,1281.1,normal,149.43,16.9,0.5,0,none,0
2024-01-10 13:06:02,6,Pump,2.17,54.49,12.13,124.0,1248.2,normal,149.87,14.5,0.5,0,none,0
2024-01-10 13:08:02,6,Pump,2.8,81.36,15.66,144.1,1825.4,peak,149.9,17.5,0.5,0,none,0
2024-01-10 13:22:02,6,Pump,1.88,51.13,12.95,104.1,1328.5,normal,150.13,13.6,0.5,0,none,0
2024-01-10 13:48:02,6,Pump,1.8,66.61,12.59,120.0,1258.5,normal,150.57,16.3,0.5,0,none,0
2024-01-10 14:07:02,6,Pump,0.6,40.93,3.85,23.5,505.5,idle,150.88,17.0,0.5,0,none,0
2024-01-10 14:18:02,6,Pump,2.15,66.56,,87.7,1322.8,normal,151.07,13.7,0.5,0,none,0
2024-01-10 14:36:02,6,Pump,0.61,43.17,3.87,15.9,542.5,idle,151.37,17.1,0.5,0,none,0
2024-01-10 14:38:02,6,Pump,0.6,44.46,3.51,17.1,562.8,idle,151.4,13.3,0.5,0,none,0
2024-01-10 14:45:02,6,Pump,,60.79,11.6,107.5,1292.4,normal,151.52,14.4,0.5,0,none,0
2024-01-10 14:48:02,6,Pump,1.91,67.42,11.26,98.3,1264.6,normal,151.57,14.3,0.5,0,none,0
2024-01-10 14:56:02,6,Pump,2.02,54.37,11.19,127.3,1262.4,normal,151.7,16.9,0.5,0,none,0
2024-01-10 15:01:02,6,Pump,1.87,,11.43,83.2,1222.3,normal,151.78,10.7,0.5,0,none,0
2024-01-10 15:12:02,6,Pump,1.78,49.55,11.84,110.4,1294.3,normal,151.97,17.7,0.5,0,none,0
